0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
50;0
50;0.00100389
50;0.00188968
50;0.00203731
50;0.00209636
50;0.00203731
50;0.00209636
50;0.00209636
50;0.00203731
50;0.00209636
50;0.00215542
50;0.00203731
50;0.00209636
50;0.00212589
50;0.00212589
50;0.00206684
50;0.00209636
50;0.00212589
50;0.00209636
50;0.00206684
100;0.00206684
100;0.00333647
100;0.00436988
100;0.00466515
100;0.00466515
100;0.00469467
100;0.0048423
100;0.0047242
100;0.0047242
100;0.0047242
100;0.00487183
100;0.00475373
100;0.00475373
100;0.00475373
100;0.0047242
100;0.0048423
100;0.00478325
100;0.00478325
100;0.00475373
100;0.00481278
150;0.00475373
150;0.00593478
150;0.00714535
150;0.00744061
150;0.00755872
150;0.00758825
150;0.00761777
150;0.00758825
150;0.00755872
150;0.0077654
150;0.00758825
150;0.00755872
150;0.00755872
150;0.00755872
150;0.00755872
150;0.00755872
150;0.00752919
150;0.00755872
150;0.00755872
150;0.00749967
200;0.00752919
200;0.00873977
200;0.00995035
200;0.0102751
200;0.0103932
200;0.0105999
200;0.0104228
200;0.0104818
200;0.0103932
200;0.0103932
200;0.0105113
200;0.0104228
200;0.0104818
200;0.0104228
200;0.0104818
200;0.0105113
200;0.0105113
200;0.0104818
200;0.0105113
200;0.0105113
250;0.0105409
250;0.0116924
250;0.012903
250;0.0132868
250;0.0133163
250;0.0133163
250;0.0133459
250;0.0133459
250;0.0133459
250;0.0133163
250;0.0133754
250;0.0133459
250;0.0133163
250;0.0133163
250;0.0133459
250;0.0133459
250;0.0133459
250;0.0133459
250;0.0133754
250;0.0133163
200;0.0133754
200;0.0121353
200;0.0110723
200;0.0106885
200;0.010659
200;0.0105999
200;0.0105113
200;0.0105999
200;0.0105409
200;0.0105113
200;0.0105113
200;0.0105409
200;0.0107476
200;0.0105113
200;0.0105113
200;0.0105113
200;0.0105409
200;0.0105409
200;0.0105409
200;0.0105113
150;0.0105409
150;0.00930077
150;0.00811972
150;0.00770635
150;0.00767682
150;0.00767682
150;0.00767682
150;0.00779493
150;0.00770635
150;0.0076473
150;0.00767682
150;0.00767682
150;0.00767682
150;0.00767682
150;0.0076473
150;0.00767682
150;0.00761777
150;0.00785398
150;0.00761777
150;0.0076473
100;0.0076473
100;0.00634814
100;0.00513757
100;0.00493088
100;0.00481278
100;0.0048423
100;0.00493088
100;0.0048423
100;0.00481278
100;0.0048423
100;0.00481278
100;0.00481278
100;0.00490136
100;0.0048423
100;0.00481278
100;0.00481278
100;0.00481278
100;0.00481278
100;0.00496041
100;0.00481278
