0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
50;0
50;0.413367
50;0.791303
50;0.850356
50;0.862166
50;0.873977
50;0.873977
50;0.873977
50;0.862166
50;0.862166
50;0.862166
50;0.873977
50;0.862166
50;0.873977
50;0.862166
50;0.885787
50;0.862166
50;0.862166
50;0.850356
50;0.873977
100;0.873977
100;1.35821
100;1.7952
100;1.87787
100;1.9133
100;1.9133
100;1.90149
100;1.94873
100;1.92511
100;1.90149
100;1.92511
100;1.94873
100;1.9133
100;1.9133
100;1.9133
100;1.90149
100;1.92511
100;1.94873
100;1.88968
100;1.97235
150;1.9133
150;2.38572
150;2.85814
150;2.99987
150;3.09435
150;3.04711
150;3.0353
150;3.05892
150;3.0353
150;3.0353
150;3.05892
150;3.11797
150;3.0353
150;3.05892
150;3.04711
150;3.05892
150;3.05892
150;3.10616
150;3.04711
150;3.04711
200;3.04711
200;3.53134
200;4.01557
200;4.14549
200;4.20454
200;4.20454
200;4.21635
200;4.20454
200;4.21635
200;4.19273
200;4.20454
200;4.20454
200;4.21635
200;4.28721
200;4.21635
200;4.20454
200;4.22816
200;4.21635
200;4.21635
200;4.22816
250;4.21635
250;4.70058
250;5.173
250;5.30291
250;5.33835
250;5.33835
250;5.33835
250;5.33835
250;5.32653
250;5.32653
250;5.32653
250;5.32653
250;5.32653
250;5.32653
250;5.32653
250;5.31472
250;5.32653
250;5.31472
250;5.35016
250;5.31472
200;5.3974
200;4.85411
200;4.40532
200;4.2754
200;4.25178
200;4.23997
200;4.23997
200;4.22816
200;4.22816
200;4.23997
200;4.21635
200;4.22816
200;4.21635
200;4.21635
200;4.22816
200;4.21635
200;4.21635
200;4.21635
200;4.21635
200;4.21635
150;4.23997
150;3.69669
150;3.22427
150;3.10616
150;3.08254
150;3.05892
150;3.05892
150;3.07073
150;3.07073
150;3.04711
150;3.14159
150;3.0353
150;3.10616
150;3.07073
150;3.07073
150;3.05892
150;3.08254
150;3.04711
150;3.05892
150;3.11797
100;3.07073
100;2.55107
100;2.16132
100;1.99597
100;1.94873
100;1.98416
100;1.93692
100;1.94873
100;1.93692
100;1.94873
100;1.93692
100;1.93692
100;1.98416
100;1.93692
100;1.93692
100;1.94873
100;1.93692
100;1.94873
100;1.93692
100;1.97235
50;1.94873
50;1.44088
50;0.992082
50;0.909408
50;0.885787
50;0.885787
50;0.909408
50;0.873977
50;0.873977
50;0.873977
50;0.897598
50;0.897598
50;0.873977
50;0.885787
50;0.885787
50;0.885787
50;0.885787
50;0.897598
50;0.885787
50;0.885787
0;0.885787
0;0.342504
0;0
0;0
